date,market,brand,model,sales
2016-04,수입,벤츠,GLC-Class,170
2016-04,수입,BMW,X4,169
2016-04,수입,아우디,Q7,169
2016-04,수입,BMW,1 Series,167
2016-04,수입,BMW,X5,166
2016-04,수입,벤츠,A-Class,164
2016-04,수입,아우디,A4,161
2016-04,수입,BMW,X6,156
2016-04,국산,현대,i40,150
2016-04,수입,아우디,A3,148
2016-04,수입,재규어,XF,148
2016-04,수입,미니,Clubman,144
2016-04,수입,아우디,Q5,142
2016-04,국산,기아,쏘울 EV,131
2016-04,수입,렉서스,NX,128
2016-04,수입,토요타,RAV4,128
2016-04,수입,랜드로버,Range Rover Evoque,125
2016-04,국산,현대,더 뉴 i30,124
2016-04,수입,폭스바겐,Golf,121
2016-04,수입,랜드로버,Range Rover Sport,112
2016-04,수입,포드,Mondeo,112
2016-04,국산,기아,쏘울,111
2016-04,수입,렉서스,RX,110
2016-04,수입,포르쉐,Cayenne,110
2016-04,수입,재규어,XE,109
2016-04,국산,쉐보레,아베오,104
2016-04,국산,KGM,체어맨 W,103
2016-04,수입,미니,Countryman,101
2016-04,수입,지프,Renegade,99
2016-04,수입,폭스바겐,Passat,98
2016-04,수입,지프,Wrangler,97
2016-04,국산,르노코리아,QM5 네오,96
2016-04,국산,현대,벨로스터,94
2016-04,국산,르노코리아,SM3 Z.E.,90
2016-04,수입,크라이슬러,200,90
2016-04,수입,지프,Grand Cherokee,86
2016-04,수입,볼보,XC60,83
2016-04,수입,볼보,S60,82
2016-04,수입,폭스바겐,CC,82
2016-04,수입,혼다,Accord,79
2016-04,수입,벤츠,Maybach S-Class,77
2016-04,수입,폭스바겐,Jetta,76
2016-04,수입,링컨,MKZ,75
2016-04,수입,볼보,S80,72
2016-04,수입,랜드로버,Range Rover,71
2016-04,수입,혼다,CR-V,71
2016-04,수입,링컨,MKX,70
2016-04,수입,벤츠,B-class,69
2016-04,수입,BMW,2 Series Active Tourer,67
2016-04,수입,BMW,M,67
2016-04,수입,볼보,V40,67
2016-04,수입,캐딜락,CTS,67
2016-04,수입,포드,Mustang,67
2016-04,수입,닛산,Maxima,64
2016-04,수입,아우디,A5,64
2016-04,수입,토요타,Sienna,64
2016-04,수입,포드,Taurus,64
2016-04,국산,현대,쏠라티,60
2016-04,수입,포드,Kuga,56
2016-04,수입,미니,Convertible,54
2016-04,수입,포르쉐,Macan,54
2016-04,수입,닛산,Juke,50
2016-04,수입,링컨,MKS,49
2016-04,수입,푸조,508,49
2016-04,수입,BMW,6 Series,46
2016-04,수입,인피니티,QX60,46
2016-04,수입,아우디,A8,44
2016-04,수입,포르쉐,911,44
2016-04,수입,폭스바겐,Polo,44
2016-04,수입,푸조,308,44
2016-04,수입,푸조,3008,42
2016-04,수입,렉서스,CT,41
2016-04,수입,지프,Compass,41
2016-04,수입,크라이슬러,300C,41
2016-04,수입,포르쉐,Panamera,38
2016-04,수입,혼다,Pilot,34
2016-04,수입,볼보,XC70,29
2016-04,수입,폭스바겐,Beetle,28
2016-04,수입,피아트,500,28
2016-04,수입,아우디,TT,27
2016-04,수입,볼보,V60 Cross Country,23
2016-04,수입,벤츠,SLK-Class,22
2016-04,수입,재규어,XJ,22
2016-04,수입,지프,Cherokee,22
2016-04,수입,링컨,MKC,21
2016-04,수입,벤틀리,Flying Spur,20
2016-04,수입,시트로엥,C4 Picasso,20
2016-04,수입,인피니티,Q70,20
2016-04,수입,인피니티,QX50,20
2016-04,수입,BMW,i3,19
2016-04,수입,닛산,Pathfinder,19
2016-04,수입,혼다,Odyssey,19
2016-04,수입,벤츠,G-Class,18
2016-04,수입,시트로엥,Grand C4 Picasso,17
2016-04,수입,캐딜락,ATS,17
2016-04,국산,기아,K3 쿱,16
2016-04,국산,기아,K7/기타,16
2016-04,수입,렉서스,LS,16
2016-04,수입,볼보,V40 Cross Country,16
2016-04,수입,피아트,500X,16
2016-04,국산,현대,제네시스 쿠페,15
2016-04,수입,벤틀리,New Continental,15
2016-04,수입,토요타,Prius V,15
2016-04,수입,피아트,500C,14
2016-04,수입,폭스바겐,Touareg,13
2016-04,수입,렉서스,IS,11
2016-04,수입,포르쉐,Boxster,11
2016-04,수입,BMW,i8,10
2016-04,수입,볼보,V60,8
2016-04,수입,재규어,F-Type,7
2016-04,수입,람보르기니,Huracan,6
2016-04,수입,벤츠,AMG GT,6
2016-04,수입,볼보,S60 Cross Country,6
2016-04,수입,토요타,Avalon,6
2016-04,수입,포드,Focus,6
2016-04,국산,현대,LF쏘나타 PHEV,5
2016-04,국산,기아,K7 하이브리드,4
2016-04,수입,BMW,Z4,4
2016-04,수입,닛산,370Z,4
2016-04,수입,롤스로이스,Wraith,4
2016-04,수입,볼보,XC90,4
2016-04,수입,시트로엥,DS5,4
2016-04,수입,토요타,86,4
2016-04,수입,렉서스,RC,3
2016-04,수입,롤스로이스,Ghost Series II,3
2016-04,국산,쉐보레,알페온,1
2016-04,수입,닛산,Leaf,1
2016-04,수입,벤츠,SL-Class,1
2016-04,수입,벤틀리,Mulsanne,1
2016-04,수입,아우디,R8,1
2016-04,수입,인피니티,QX70,1
2016-04,수입,포르쉐,Cayman,1
2016-04,수입,폭스바겐,New Scirocco,1
2016-05,국산,현대,포터2,9597
2016-05,국산,현대,아반떼,8472
2016-05,국산,쉐보레,더 넥스트 스파크,8451
2016-05,국산,기아,쏘렌토,7988
2016-05,국산,현대,LF쏘나타,7972
2016-05,국산,르노코리아,SM6,7901
2016-05,국산,현대,싼타페,7387
2016-05,국산,현대,투싼(2017),5951
2016-05,국산,KGM,티볼리,5490
2016-05,국산,기아,모닝,5228
2016-05,국산,기아,봉고 3,5122
2016-05,국산,기아,카니발,5065
2016-05,국산,기아,스포티지,4791
2016-05,국산,기아,K7,4553
2016-05,국산,현대,그랜저HG,4518
2016-05,국산,기아,K5,4204
2016-05,국산,현대,스타렉스,3717
2016-05,국산,기아,K3,3686
2016-05,국산,쉐보레,올 뉴 말리부,2954
2016-05,국산,현대,제네시스(DH),2896
2016-05,국산,제네시스,EQ900,2893
2016-05,국산,현대,버스/트럭 (현대),2741
2016-05,국산,기아,니로,2676
2016-05,국산,KGM,코란도 스포츠,1938
2016-05,수입,BMW,5 Series,1803
2016-05,국산,기아,레이,1383
2016-05,국산,기아,모하비,1382
2016-05,수입,아우디,A6,1333
2016-05,국산,현대,엑센트,1292
2016-05,국산,쉐보레,올란도,1194
2016-05,국산,르노코리아,QM3,1100
2016-05,수입,벤츠,C-Class,982
2016-05,국산,쉐보레,트랙스,950
2016-05,국산,현대,맥스크루즈,908
2016-05,국산,쉐보레,어메이징 뉴 크루즈,865
2016-05,국산,르노코리아,SM3 네오,864
2016-05,국산,쉐보레,임팔라,861
2016-05,수입,폭스바겐,Golf,835
2016-05,국산,KGM,뉴 코란도 C,803
2016-05,수입,BMW,3 Series,799
2016-05,수입,폭스바겐,Tiguan,769
2016-05,국산,현대,아이오닉 hybrid,765
2016-05,국산,현대,그랜저HG HEV,626
2016-05,국산,르노코리아,SM7 노바,602
2016-05,국산,현대,LF쏘나타 HEV,558
2016-05,수입,혼다,Accord,537
2016-05,국산,KGM,코란도 투리스모,500
2016-05,국산,쉐보레,다마스,468
2016-05,수입,BMW,1 Series,439
2016-05,수입,벤츠,S-Class,438
2016-05,국산,쉐보레,라보,426
2016-05,국산,쉐보레,캡티바,408
2016-05,수입,미니,Hatch,392
2016-05,수입,벤츠,CLA-Class,390
2016-05,수입,포드,Explorer,389
2016-05,국산,KGM,렉스턴 W,386
2016-05,국산,쉐보레,말리부,386
2016-05,국산,르노코리아,SM5 노바,379
2016-05,수입,벤츠,CLS-Class,350
2016-05,국산,기아,프라이드,341
2016-05,수입,렉서스,ES,330
2016-05,수입,랜드로버,Discovery Sport,313
2016-05,국산,기아,K5 하이브리드,312
2016-05,수입,토요타,Camry,309
2016-05,수입,랜드로버,Discovery 4,292
2016-05,수입,닛산,Altima,263
2016-05,수입,벤츠,GLA-Class,260
2016-05,수입,폭스바겐,Passat,256
2016-05,수입,아우디,A4,237
2016-05,국산,기아,K9,231
2016-05,수입,BMW,7 Series,231
2016-05,수입,벤츠,GLE-Class,229
2016-05,수입,BMW,4 Series,225
2016-05,수입,BMW,Gran Turismo,215
2016-05,수입,인피니티,Q50,210
2016-05,수입,미니,Clubman,209
2016-05,수입,폭스바겐,CC,208
2016-05,국산,기아,카렌스,207
2016-05,수입,BMW,X5,182
2016-05,국산,현대,아슬란,176
2016-05,수입,아우디,A7,176
2016-05,수입,아우디,Q5,175
2016-05,수입,BMW,X3,167
2016-05,수입,BMW,X4,154
2016-05,수입,BMW,X6,153
2016-05,수입,토요타,Prius,150
2016-05,수입,랜드로버,Range Rover Evoque,139
2016-05,수입,벤츠,GLC-Class,139
2016-05,수입,아우디,A3,139
2016-05,수입,지프,Renegade,136
2016-05,국산,기아,버스/레이EV,135
2016-05,국산,르노코리아,QM5 네오,128
2016-05,수입,렉서스,NX,125
2016-05,수입,푸조,2008,123
2016-05,국산,쉐보레,아베오,122
2016-05,수입,벤츠,A-Class,122
2016-05,수입,폭스바겐,Jetta,118
2016-05,국산,기아,K7 하이브리드,116
2016-05,수입,포르쉐,Cayenne,116
2016-05,국산,현대,더 뉴 i30,115
2016-05,수입,아우디,Q7,115
2016-05,국산,기아,쏘울,108
2016-05,수입,랜드로버,Range Rover Sport,108
2016-05,수입,혼다,CR-V,108
2016-05,수입,BMW,2 Series Active Tourer,107
2016-05,수입,재규어,XE,107
2016-05,수입,볼보,S80,103
2016-05,국산,현대,i40,101
2016-05,수입,포드,Mondeo,99
2016-05,수입,미니,Countryman,95
2016-05,국산,쉐보레,스파크 EV,92
2016-05,수입,포르쉐,Macan,83
2016-05,수입,혼다,Pilot,81
2016-05,수입,랜드로버,Range Rover,80
2016-05,수입,렉서스,RX,80
2016-05,수입,지프,Grand Cherokee,80
2016-05,수입,볼보,S60,79
2016-05,수입,포드,Mustang,79
2016-05,수입,토요타,RAV4,77
2016-05,수입,캐딜락,CTS,75
2016-05,국산,KGM,체어맨 W,74
2016-05,수입,크라이슬러,200,74
2016-05,수입,링컨,MKX,73
2016-05,수입,벤츠,Maybach S-Class,72
2016-05,수입,토요타,Sienna,72
2016-05,수입,BMW,6 Series,70
2016-05,수입,링컨,MKZ,69
2016-05,수입,재규어,XF,69
2016-05,수입,지프,Wrangler,69
2016-05,수입,포르쉐,Panamera,68
2016-05,국산,현대,쏠라티,65
2016-05,수입,벤츠,E-Class,65
2016-05,수입,벤츠,B-class,64
2016-05,수입,폭스바겐,Polo,62
2016-05,국산,기아,쏘울 EV,61
2016-05,수입,볼보,XC60,59
2016-05,수입,아우디,New Q3,56
2016-05,수입,BMW,M,53
2016-05,수입,아우디,A5,53
2016-05,수입,미니,Convertible,52
2016-05,수입,닛산,Maxima,51
2016-05,수입,볼보,V40,50
2016-05,수입,포드,Kuga,50
2016-05,수입,포르쉐,911,49
2016-05,국산,현대,벨로스터,46
2016-05,수입,볼보,XC70,43
2016-05,수입,닛산,Juke,42
2016-05,수입,폭스바겐,Touareg,41
2016-05,수입,푸조,508,41
2016-05,수입,링컨,MKS,39
2016-05,수입,아우디,A8,39
2016-05,수입,폭스바겐,Beetle,36
2016-05,수입,푸조,308,36
2016-05,수입,BMW,X1,35
2016-05,수입,렉서스,CT,33
2016-05,수입,지프,Compass,33
2016-05,수입,포드,Taurus,33
2016-05,수입,푸조,3008,32
2016-05,국산,르노코리아,SM3 Z.E.,30
2016-05,수입,혼다,Odyssey,30
2016-05,수입,크라이슬러,300C,26
2016-05,국산,기아,K3 쿱,25
2016-05,수입,인피니티,Q70,24
2016-05,수입,렉서스,IS,19
2016-05,수입,링컨,MKC,19
2016-05,수입,벤틀리,Flying Spur,18
2016-05,수입,볼보,V60 Cross Country,18
2016-05,수입,피아트,500,18
2016-05,국산,현대,LF쏘나타 PHEV,17
2016-05,수입,피아트,500X,17
2016-05,수입,재규어,XJ,16
2016-05,수입,닛산,Qashqai,15
2016-05,수입,렉서스,LS,15
2016-05,수입,벤츠,G-Class,15
2016-05,수입,인피니티,QX50,15
2016-05,국산,현대,제네시스 쿠페,14
2016-05,수입,볼보,V60,14
2016-05,수입,인피니티,QX60,14
2016-05,수입,벤츠,SLK-Class,13
2016-05,수입,아우디,TT,13
2016-05,수입,BMW,i3,12
2016-05,수입,닛산,Pathfinder,12
2016-05,수입,볼보,V40 Cross Country,12
2016-05,수입,시트로엥,Grand C4 Picasso,11
2016-05,수입,포르쉐,Boxster,11
2016-05,수입,피아트,500C,11
2016-05,수입,벤틀리,New Continental,10
2016-05,수입,볼보,S60 Cross Country,10
2016-05,수입,토요타,Avalon,10
2016-05,수입,시트로엥,C4 Picasso,9
2016-05,수입,캐딜락,ATS,9
2016-05,수입,벤츠,AMG GT,8
2016-05,수입,토요타,Prius V,6
2016-05,수입,시트로엥,DS5,5
2016-05,수입,재규어,F-Type,5
2016-05,수입,BMW,i8,4
2016-05,수입,인피니티,QX70,4
2016-05,수입,포드,Focus,4
2016-05,수입,토요타,86,3
2016-05,수입,포르쉐,Cayman,3
2016-05,국산,쉐보레,카마로,2
2016-05,수입,BMW,Z4,2
2016-05,수입,닛산,370Z,2
2016-05,수입,롤스로이스,Ghost Series II,2
2016-05,수입,시트로엥,DS3,2
2016-05,수입,지프,Cherokee,2
2016-05,수입,닛산,Leaf,1
2016-05,수입,렉서스,GS,1
2016-05,수입,렉서스,RC,1
2016-05,수입,롤스로이스,Dawn,1
2016-05,수입,벤츠,SL-Class,1
2016-05,수입,시트로엥,DS4,1
2016-05,수입,인피니티,QX80,1
2016-05,수입,폭스바겐,New Scirocco,1
2016-06,국산,현대,아반떼,12364
2016-06,국산,현대,포터2,9993
2016-06,국산,현대,싼타페,8969
2016-06,국산,현대,LF쏘나타,8002
2016-06,국산,기아,쏘렌토,7349
2016-06,국산,르노코리아,SM6,7027
2016-06,국산,현대,투싼(2017),6545
2016-06,국산,쉐보레,올 뉴 말리부,6058
2016-06,국산,기아,모닝,6047
2016-06,국산,기아,카니발,5948
2016-06,국산,KGM,티볼리,5711
2016-06,국산,쉐보레,더 넥스트 스파크,5647
2016-06,국산,현대,그랜저HG,5357
2016-06,국산,기아,스포티지,4978
2016-06,국산,기아,K7,4939
2016-06,국산,기아,K5,4460
2016-06,국산,현대,스타렉스,4383
2016-06,국산,기아,봉고 3,4341
2016-06,국산,기아,K3,4072
2016-06,국산,기아,니로,3246
2016-06,국산,제네시스,EQ900,3025
2016-06,국산,현대,버스/트럭/특장 (현대),2787
2016-06,국산,현대,제네시스(DH),2711
2016-06,국산,KGM,코란도 스포츠,2327
2016-06,국산,기아,버스/특수,1917
2016-06,국산,기아,레이,1713
2016-06,국산,기아,모하비,1662
2016-06,수입,아우디,A6,1612
2016-06,국산,현대,엑센트,1576
2016-06,국산,쉐보레,올란도,1544
2016-06,수입,BMW,3 Series,1444
2016-06,수입,벤츠,S-Class,1260
2016-06,국산,르노코리아,QM3,1214
2016-06,국산,현대,맥스크루즈,1169
2016-06,국산,르노코리아,SM3 네오,1147
2016-06,국산,쉐보레,임팔라,1129
2016-06,수입,BMW,5 Series,1123
2016-06,국산,쉐보레,트랙스,1086
2016-06,국산,현대,그랜저HG HEV,1055
2016-06,수입,벤츠,C-Class,1043
2016-06,국산,쉐보레,어메이징 뉴 크루즈,930
2016-06,수입,렉서스,ES,834
2016-06,국산,현대,LF쏘나타 HEV,753
2016-06,국산,KGM,뉴 코란도 C,746
2016-06,국산,르노코리아,SM7 노바,694
2016-06,수입,폭스바겐,Tiguan,640
2016-06,국산,현대,아이오닉 hybrid,630
2016-06,수입,토요타,Camry,572
2016-06,수입,포드,Explorer,521
2016-06,수입,랜드로버,Discovery Sport,486
2016-06,국산,쉐보레,다마스,485
2016-06,수입,벤츠,CLS-Class,480
2016-06,국산,KGM,렉스턴 W,465
2016-06,수입,미니,Hatch,462
2016-06,수입,BMW,1 Series,459
2016-06,국산,기아,프라이드,442
2016-06,수입,폭스바겐,Golf,437
2016-06,국산,르노코리아,SM5 노바,431
2016-06,국산,쉐보레,캡티바,424
2016-06,수입,혼다,Accord,423
2016-06,국산,기아,K5 하이브리드,415
2016-06,국산,쉐보레,라보,397
2016-06,국산,KGM,코란도 투리스모,389
2016-06,수입,폭스바겐,Passat,364
2016-06,수입,닛산,Altima,358
2016-06,수입,벤츠,GLA-Class,352
2016-06,수입,벤츠,CLA-Class,336
2016-06,국산,기아,카렌스,314
2016-06,수입,벤츠,E-Class,303
2016-06,국산,기아,K9,285
2016-06,수입,BMW,4 Series,278
2016-06,수입,아우디,Q5,255
2016-06,국산,쉐보레,말리부,252
2016-06,수입,벤츠,GLE-Class,252
2016-06,수입,토요타,Prius,251
2016-06,수입,아우디,A7,247
2016-06,수입,BMW,Gran Turismo,246
2016-06,국산,르노코리아,QM5 네오,245
2016-06,수입,BMW,7 Series,237
2016-06,수입,인피니티,Q50,232
2016-06,수입,랜드로버,Discovery 4,231
2016-06,수입,재규어,XF,220
2016-06,수입,미니,Clubman,216
2016-06,수입,BMW,X5,212
2016-06,수입,벤츠,GLC-Class,205
2016-06,수입,아우디,Q7,205
2016-06,수입,재규어,XE,204
2016-06,수입,렉서스,NX,203
2016-06,수입,푸조,2008,201
2016-06,수입,지프,Renegade,188
2016-06,국산,기아,쏘울,181
2016-06,수입,볼보,S60,181
2016-06,수입,랜드로버,Range Rover Evoque,168
2016-06,수입,랜드로버,Range Rover Sport,160
2016-06,수입,폭스바겐,CC,159
2016-06,국산,현대,아슬란,158
2016-06,수입,BMW,X4,158
2016-06,수입,BMW,X6,155
2016-06,수입,BMW,2 Series Active Tourer,146
2016-06,수입,포르쉐,Cayenne,146
2016-06,수입,BMW,X3,140
2016-06,수입,아우디,A3,140
2016-06,수입,혼다,CR-V,136
2016-06,국산,현대,아이오닉 electric,131
2016-06,수입,미니,Countryman,131
2016-06,수입,포드,Mondeo,131
2016-06,수입,벤츠,A-Class,129
2016-06,국산,KGM,체어맨 W,112
2016-06,국산,현대,i40,112
2016-06,수입,아우디,A4,111
2016-06,수입,지프,Grand Cherokee,111
2016-06,수입,아우디,A5,104
2016-06,국산,기아,K7 하이브리드,103
2016-06,수입,렉서스,RX,103
2016-06,수입,토요타,RAV4,103
2016-06,수입,링컨,MKX,102
2016-06,국산,쉐보레,아베오,98
2016-06,수입,링컨,MKZ,98
2016-06,국산,현대,더 뉴 i30,96
2016-06,수입,랜드로버,Range Rover,95
2016-06,수입,폭스바겐,Jetta,92
2016-06,수입,혼다,Pilot,91
2016-06,수입,벤츠,Maybach S-Class,84
2016-06,수입,볼보,S80,84
2016-06,수입,토요타,Sienna,84
2016-06,국산,현대,벨로스터,83
2016-06,수입,BMW,X1,79
2016-06,수입,볼보,V40,77
2016-06,국산,기아,쏘울 EV,75
2016-06,수입,지프,Compass,75
2016-06,수입,볼보,XC70,73
2016-06,수입,닛산,Maxima,72
2016-06,수입,포드,Kuga,70
2016-06,수입,포르쉐,Macan,67
2016-06,수입,푸조,3008,67
2016-06,수입,아우디,New Q3,65
2016-06,수입,포르쉐,Panamera,65
2016-06,수입,BMW,6 Series,63
2016-06,수입,BMW,M,63
2016-06,수입,폭스바겐,Touareg,60
2016-06,수입,포드,Mustang,59
2016-06,수입,아우디,A8,55
2016-06,국산,현대,쏠라티,54
2016-06,수입,링컨,MKS,53
2016-06,수입,벤츠,B-class,52
2016-06,수입,닛산,Juke,51
2016-06,수입,렉서스,CT,49
2016-06,수입,미니,Convertible,49
2016-06,수입,푸조,508,49
2016-06,수입,볼보,XC60,48
2016-06,수입,지프,Cherokee,48
2016-06,수입,크라이슬러,300C,46
2016-06,수입,포르쉐,911,45
2016-06,수입,캐딜락,CTS,43
2016-06,수입,폭스바겐,Beetle,43
2016-06,수입,푸조,308,43
2016-06,수입,폭스바겐,Polo,39
2016-06,수입,피아트,500,35
2016-06,수입,혼다,Odyssey,34
2016-06,수입,재규어,XJ,33
2016-06,수입,렉서스,IS,32
2016-06,수입,볼보,V60 Cross Country,31
2016-06,수입,렉서스,GS,30
2016-06,수입,인피니티,Q70,29
2016-06,수입,지프,Wrangler,29
2016-06,수입,포드,Taurus,27
2016-06,수입,렉서스,LS,24
2016-06,수입,토요타,Prius V,24
2016-06,국산,르노코리아,SM3 Z.E.,20
2016-06,수입,벤틀리,Continental,20
2016-06,수입,볼보,V40 Cross Country,20
2016-06,국산,기아,K3 쿱,19
2016-06,수입,인피니티,QX60,18
2016-06,수입,포르쉐,718 Boxster,18
2016-06,수입,닛산,Pathfinder,17
2016-06,수입,볼보,V60,17
2016-06,수입,아우디,TT,17
2016-06,수입,캐딜락,ATS,17
2016-06,수입,크라이슬러,200,17
